id,label,kind,layer,ideology,magnitude,ein,source_url,notes,logo,country,slices,n_slices,communities,community_primary
institution:inst-060,Schmidt Sciences,project,project,,9,46-3460261,https://www.schmidtsciences.org/faq,"On its About page, Schmidt Sciences describes itself as a philanthropic science-support organization that seeks out researchers pursuing early-stage, high-risk hypotheses spanning basic science and planetary challenges. It prioritizes AI & Advanced Computing, Astrophysics & Space, Biosciences, Climate, and Science Systems, and says it supports work through programs and externally operated projects",institution:inst-060,,all,1,safety,safety
institution:inst-062,Secure AI Project,org,org,,4,,https://secureaiproject.org/team/andrew-doris/,"Secure AI Project is an AI-policy advocacy organization established in December 2024. On its about page, it describes advocating in state and federal legislatures for requirements that AI companies publish and follow safety and security protocols, use reasonable safety practices, and face outside checks on compliance.",institution:inst-062,,all,1,gov,gov
institution:inst-063,Sijbrandij Foundation,org,org,,3,,https://sijbrandijfoundation.org/bylaws,"The Sijbrandij Foundation describes itself as building as well as funding ideas: it incubates projects to prove concepts, de-risk execution, and spin them out as independent organizations. Its described work includes a pilot supporting cancer-treatment decision-making, work toward solar-powered data centers, philanthropic decision-making tools, technical support for UNICEF’s Learning Passport, and",institution:inst-063,,all,1,fund,fund
institution:inst-072,Silicon Valley Community Foundation,org,org,,6,,https://projects.propublica.org/nonprofits/full_text/202413129349304911/IRS990,Community foundation represented as an exact legal filer; no donor-advised account or underlying donor identity is inferred.,institution:inst-072,,all,1,fund,fund
institution:inst-064,Successif,org,org,,5,,https://www.successif.org/om,"Successif is presented on its website as a provider of free, expert-guided career development for experienced professionals seeking to build careers in AI risk reduction. The site describes personalized career advising, including strategic advice, application and interview feedback, training, connections to AI-risk organizations and job opportunities, and community and specialized support programs",institution:inst-064,,all,1,ea|safety,ea
institution:inst-065,Survival and Flourishing Corporation,org,org,,5,,https://survivalandflourishing.com/careers/engineering-roles,"According to its website, Survival and Flourishing .Com PBC, doing business as Survival and Flourishing Corporation (SFC), is a Public Benefit Corporation engaged in philanthropy supporting companies, organizations, and projects it describes as having positive externalities for the survival and flourishing of humanity and other sentient beings. The site says SFC distributes non-dilutive grants to ",institution:inst-065,,all,1,fund,fund
institution:inst-066,Survival and Flourishing Fund,project,project,,40,,https://survivalandflourishing.fund/2020/h2/recommendations,"Survival and Flourishing Fund (SFF) is a virtual philanthropic grant-recommendation operation. On its website, SFF describes organizing application submission and evaluation to help donors decide where to donate in support of organizations concerned with the long-term survival and flourishing of sentient life. Its S-Process produces recommendations to participating funders, alongside processes inc",institution:inst-066,,all,1,fund|safety|gov,fund
institution:inst-067,Tarbell Center for AI Journalism,project,project,,9,,https://www.tarbellcenter.org/team,"The Tarbell Center for AI Journalism is an organization supporting journalism intended to help society navigate the emergence of advanced AI. In its undated about-page description, it says it supports independent reporting that demystifies AI debates, holds AI companies and builders to account, and fosters public discourse; it also publishes Transformer, a publication covering the power and politi",institution:inst-067,,all,1,gov|ea,gov
institution:inst-010,The Audacious Project,project,project,,5,,https://blog.ted.com/tag/the-audacious-project/,"The Audacious Project is a collaborative funding initiative housed at TED. Its about page describes a process that sources proposed solutions to global problems, provides finalists with due diligence, idea-shaping and investment support, and presents finalist projects to donors; funded projects then pursue their proposed plans and report milestone updates.",institution:inst-010,,all,1,fund,fund
institution:inst-039,The Good Food Institute,org,org,,2,,https://gfi.org/about/,"The Good Food Institute (GFI) describes itself as a philanthropy-powered nonprofit think tank and international network of organizations that advances plant-based, fermentation-derived, and cultivated alternative proteins. In the supplied About page, GFI describes science, policy, and industry work including funding open-access research, advocating for public investment and regulatory fairness, an",institution:inst-039,,all,1,ea,ea
person_source_local:forethought:FT-P016,Toby Ord,person,person,,18,,https://www.forethought.org/people/toby-ord,"Toby Ord is a Senior Researcher at Oxford University, described by Forethought Research as currently at its AI Governance Initiative and previously at its Future of Humanity Institute. Forethought attributes to him nearly two decades considering AI’s impacts, advisory work for Google DeepMind, the UK Prime Minister’s Office and the UN, authorship of The Precipice, and co-founding Giving What We Ca",person_source_local:forethought:FT-P016,,all,1,ea|safety|gov|rat|fund,ea
institution:inst-082,UK AI Security Institute,org,org,,3,,https://80000hours.org/problem-profiles/loss-of-control/,Institute credited with an in-depth study of AI oversight reliability; government status is not established by this passage.,institution:inst-082,,all,1,gov,gov
institution:inst-068,Valhalla Foundation,org,org,,3,,https://valhalla.org/wp-content/uploads/2026/08/2025-Valhalla-Audited-Financial-Statements.pdf,"Valhalla Foundation is a philanthropic organization whose homepage presents six impact areas: early childhood development, K–12 education, data science education, medical research and talent, environmental innovation, and collaborative philanthropy. The page describes goals for improving educational outcomes, advancing multiple-sclerosis and autoimmune-disease research, reducing methane pollution,",institution:inst-068,,all,1,fund,fund
